0.000000000000000000e+00
1.116000000000000048e-01
1.116000000000000048e-01
1.116000000000000048e-01
9.840000000000000135e-02
1.136000000000000065e-01
2.001999999999999891e-01
1.612000000000000099e-01
1.039999999999999952e-01
2.187999999999999945e-01
1.116000000000000048e-01
1.796000000000000096e-01
2.033999999999999975e-01
2.016000000000000014e-01
2.011999999999999900e-01
2.126000000000000112e-01
2.041999999999999926e-01
2.571999999999999842e-01
2.030000000000000138e-01
2.018000000000000071e-01
2.580000000000000071e-01
2.028000000000000080e-01
3.187999999999999723e-01
3.619999999999999885e-01
2.497999999999999943e-01
3.430000000000000271e-01
3.599999999999999867e-01
2.943999999999999950e-01
3.649999999999999911e-01
4.451999999999999846e-01
4.447999999999999732e-01
4.465999999999999970e-01
5.382000000000000117e-01
3.532000000000000139e-01
5.106000000000000538e-01
4.613999999999999768e-01
5.201999999999999957e-01
4.103999999999999870e-01
5.482000000000000206e-01
5.315999999999999615e-01
5.747999999999999776e-01
6.029999999999999805e-01
6.752000000000000224e-01
6.331999999999999851e-01
6.421999999999999931e-01
6.246000000000000441e-01
5.665999999999999925e-01
5.876000000000000112e-01
7.032000000000000473e-01
7.449999999999999956e-01
7.052000000000000490e-01
7.792000000000000037e-01
7.429999999999999938e-01
7.616000000000000547e-01
7.468000000000000194e-01
7.810000000000000275e-01
7.798000000000000487e-01
7.882000000000000117e-01
7.840000000000000302e-01
8.249999999999999556e-01
7.997999999999999554e-01
8.337999999999999856e-01
8.326000000000000068e-01
8.197999999999999732e-01
8.391999999999999460e-01
7.583999999999999631e-01
8.025999999999999801e-01
8.094000000000000083e-01
8.182000000000000384e-01
8.546000000000000263e-01
8.584000000000000519e-01
8.516000000000000236e-01
8.561999999999999611e-01
8.489999999999999769e-01
8.661999999999999700e-01
8.716000000000000414e-01
8.691999999999999726e-01
8.663999999999999480e-01
8.800000000000000044e-01
8.514000000000000457e-01
8.843999999999999639e-01
8.823999999999999622e-01
8.861999999999999877e-01
8.888000000000000345e-01
8.461999999999999522e-01
8.693999999999999506e-01
8.738000000000000211e-01
8.731999999999999762e-01
8.736000000000000432e-01
8.861999999999999877e-01
8.843999999999999639e-01
8.843999999999999639e-01
8.768000000000000238e-01
8.913999999999999702e-01
8.891999999999999904e-01
8.901999999999999913e-01
